customerId,firstName,lastName,email,phoneNumbers,isHighRisk,isVIP
040361eb-642c-469f-9e40-df79495a5548,Reina,Tejero,loretoprieto@example.org,"['+34 721891871', '+34886002611', '+34 847548961']",False,True
22baa645-03af-45c1-92bc-2e0ba21fe43b,Marcelo,Codina,dora19@example.org,"['+34 806892223', '+34729 07 51 77']",True,True
f6bfc487-da7d-48e6-bffb-7e3fa2be1a9b,Ainoa,Ayala,orivas@example.org,"['+34 876883398', '+34825426245']",False,True
9ca799ea-ee3d-40cc-a81c-55dc77b34994,María Pilar,Juan,sangel@example.com,"['+34846305082', '+34925 956 872']",False,False
3890b25b-a51b-44fb-9f7e-c3d7045d172e,Natividad,Poza,rribes@example.net,['+34883 135 176'],False,True
264d34e9-781b-46d7-8a0d-7536abe2726d,Dani,Leal,hasenjo@example.org,['+34 927 05 53 19'],True,True
15703aa5-7e0a-46d5-9101-67501301d11c,Daniel,Carrasco,martincanete@example.net,"['+34 921 615 160', '+34971 903 710']",False,True
2ec0cf1a-cbcc-403b-9339-a2e010decb95,Áurea,Herrera,xiomaraacosta@example.com,['+34948 903 028'],True,True
f8b48db9-76b5-4d26-aec8-c6938a709afd,Albino,Rivera,eloisa86@example.org,"['+34975 92 59 23', '+34824 77 48 44']",True,True
5931de12-209a-47bc-bf8d-be94ccabbf2b,Marcos,Casal,mazamacaria@example.org,"['+34701938203', '+34 875148448', '+34 913516062']",True,True
74e53e32-7cb2-4fcf-bad2-22004fbb969e,Irma,Lobo,jose-franciscoaguilar@example.org,['+34 711 864 496'],False,False
18553f76-2b1f-47b0-8dcd-be41f06e3b33,Candela,Salas,alvarezeufemia@example.com,"['+34718 64 87 09', '+34807551729', '+34 980 47 23 41']",False,False
9b0caf79-f953-4613-89b1-91f164676b47,Cebrián,Alegre,gsantos@example.com,"['+34 887 525 886', '+34 971343514', '+34803473768']",False,True
d62765d1-8711-4fd4-a9ff-170f35b63fc1,Natanael,Rius,valentinabilio@example.net,"['+34901 30 29 82', '+34 901 868 130']",True,False
2e76f9cd-0c71-4a9d-af08-985d4afb2684,Pastor,Díaz,fcanellas@example.net,"['+34841 870 750', '+34 845 284 352']",False,False
260b4842-dc83-48c7-bfa5-ae6c188b0726,Mariano,Mariscal,rosariobenito@example.org,"['+34 879 146 400', '+34 881 74 79 91', '+34 928 406 493']",True,False
0275cc47-572f-4e76-b7c3-3c72944a80b8,Silvia,Tormo,albinamontserrat@example.com,"['+34 900 58 89 35', '+34 888883594', '+34 902 895 202']",True,False
24b56357-03b5-4b23-8924-6fd27c15fae2,Amparo,Montes,miguelapacheco@example.com,"['+34 886 34 66 49', '+34973779159']",False,True
eb16794e-5db9-445a-8b5c-39edc6ee3106,Loreto,Blanco,nbarrios@example.net,['+34875 319 156'],False,False
6c711239-9fef-479e-8a21-6a5844317836,Magdalena,Aragonés,qgranados@example.com,['+34927 547 875'],True,False
7e29f62d-bfb0-43b5-873d-c1f2127d90da,Maximino,Blanco,renatohervia@example.net,"['+34 981587016', '+34 847 17 45 82']",True,False
89510c4b-36ff-41de-be52-76dbcf71a4b9,Victoriano,Leal,ofeliapallares@example.net,"['+34 925501927', '+34 638 272 178', '+34901 34 55 98']",True,False
a4b7d0d0-ef65-42b9-9bb7-2caadebadfe9,Roque,Figueroa,uchamorro@example.net,"['+34884 775 033', '+34 875 540 585', '+34 941520115']",False,True
3a5882c7-4b3a-43cd-ab5e-ab7842ab3b56,Gracia,Tejada,eligiariera@example.org,['+34941 99 83 18'],False,True
c556356a-f85d-4107-b139-40a91358e169,Graciela,Barba,osoriopastor@example.com,"['+34947 38 86 11', '+34841920208']",True,True
a5e78a99-54cc-47ce-89db-4b6f88c4db9d,Juan Antonio,Rincón,mmontoya@example.org,['+34 947 029 101'],True,False
b711c627-3d8c-4749-b444-4712a0e8f7e2,Jose Miguel,Alemán,alfredo71@example.org,"['+34 985860192', '+34921 95 21 15']",True,False
e285e6d4-ba05-4ec6-8dbb-388b5b920237,Amor,Sainz,bonillaalmudena@example.net,"['+34871927330', '+34 842700033']",False,False
e3e0c02c-7da8-48ce-a40a-c2c9a49f17e6,Fermín,Asensio,samuel24@example.net,"['+34688 49 53 39', '+34 982 59 49 86']",False,True
6bf61015-1661-4638-a19d-3f272cf99d4b,Bernardita,Llopis,cmiro@example.org,"['+34846454216', '+34922 33 30 48', '+34975 60 21 04']",False,True
ec3dfb48-cbf6-4f17-be1d-398cbbdea385,Paco,Jaume,cecilio73@example.com,"['+34847772508', '+34 963108892']",True,False
a77a9f60-8143-4705-9a42-e4688decfa99,Graciano,Tamarit,xcalatayud@example.net,"['+34 824258228', '+34824441646']",False,True
4e166205-dcb3-4620-b4e6-9abac6cd137f,Griselda,Osuna,avilabenigna@example.net,"['+34847370268', '+34 977 25 84 65']",True,True
5e923810-43f9-4677-a44b-cfdae9b24a1c,Calixto,Bustos,haroca@example.org,"['+34988 73 16 28', '+34927 81 35 44']",False,False
57eb4306-6c1b-4992-90fb-cd48647abe6a,Gustavo,Agustí,dolores23@example.net,['+34 846 508 056'],True,False
95f9c7d6-9786-4bdc-8575-fe31fd1c1926,Paulino,Vilanova,rbenitez@example.net,"['+34 887 728 816', '+34807 903 668', '+34 803 177 663']",False,False
55877bef-09c6-4cc8-8647-0296d487650e,Fortunato,Recio,eugenia51@example.com,['+34 883 71 40 55'],True,False
ca6d6f9c-0ae2-4f42-8598-a6772780db1d,Chita,Castrillo,doritaordonez@example.org,"['+34945 806 121', '+34 971 29 97 39', '+34 857 48 21 41']",False,True
06f7bd92-9012-47eb-be9c-7c203939a92a,Leoncio,Gomila,bertransevero@example.org,"['+34939686121', '+34 980470695']",False,True
f9a0bf0f-205c-4868-9689-ff7728f4495d,Francisco,Roda,jconde@example.net,['+34 820 02 29 64'],False,False
643762be-f2ad-4620-89cb-c2c4255739d2,Domingo,Ángel,valderramanatalio@example.org,['+34 820 314 414'],True,True
9dee826a-0fe9-4d86-9f3b-70a3df267011,Luciana,Gutierrez,igutierrez@example.org,['+34803 166 936'],True,False
84cca225-8a8a-4eb8-9d38-65fabd8a624e,Carlito,Corbacho,jcanete@example.org,['+34 844 326 197'],True,False
a3159526-a93e-48c9-9df0-c7962e52f486,Alejo,Gomila,jose-antonio99@example.com,"['+34845 217 217', '+34971 504 077', '+34845 324 396']",True,False
2a8785a1-2001-4363-ae9f-75430f00a9f4,Lucas,Olivera,lboix@example.net,['+34881 81 96 91'],True,True
6ff1c215-6867-4634-a5e0-d54db556d220,Luciana,Báez,cruzsegovia@example.com,"['+34828 763 859', '+34928 414 539', '+34975 560 748']",True,False
c5941433-93d7-490e-940a-19670c613aae,Leopoldo,Guzman,carlacueto@example.org,['+34 983 041 387'],False,False
4a3a109b-a7dc-4a4f-9376-145ce5858336,Jovita,Cerezo,mhuguet@example.com,"['+34 948624675', '+34 745 434 991', '+34820 13 01 50']",True,False
32bbb615-ac76-4544-8513-da39228dfef6,Noemí,Iglesias,hcabrero@example.org,"['+34 806 208 057', '+34844 92 95 21', '+34 886394441']",False,False
f9b1ca2f-4062-4ab2-a442-69f79fff50b9,Ambrosio,Crespo,talmagro@example.net,['+34 988974575'],True,False
5c4465bc-4f97-4def-9a0d-8d7c43e32d2b,Francisca,Soler,susanitahernando@example.org,"['+34 934 973 406', '+34978606196']",True,False
187c101f-6746-4a34-922c-c785f49418c5,Tere,Girón,taguirre@example.net,"['+34 877 61 82 42', '+34865469677', '+34972507261']",False,False
df87da6c-1d05-4e41-a69c-dc116178a693,Moreno,Domínguez,sartigas@example.com,"['+34839129269', '+34 927 613 696']",False,False
9d72c466-354d-4dd9-986f-937c50dc6763,Maximiano,Carro,prudencio87@example.com,['+34 874622159'],True,True
4e829fe9-0527-4aa1-a0f1-b793c8717619,Teodosio,Tenorio,espanacelso@example.net,"['+34841 106 680', '+34946845297']",True,False
04868696-0da7-403e-bc2c-ef76d5ca5ce7,Santiago,Tello,gertrudis74@example.net,"['+34 924930147', '+34 986716085']",True,True
7d1cd9fe-45b2-411a-8483-75ae78adedd0,Jordán,Martin,apariciojordana@example.com,"['+34 975664033', '+34826 35 10 49']",True,True
3246db7d-e1c3-4cf4-a3fe-e77f1dbf983b,Pía,Verdú,dverdejo@example.org,"['+34822 33 44 71', '+34875 67 02 15']",False,True
3a52a74d-f243-4c76-80a3-369ebb1c5c93,Micaela,Amador,posadaconrado@example.com,"['+34901 956 406', '+34 938097462']",True,True
2898d48c-9057-4c39-9bd8-598819145d85,Dorita,Moles,salomeandres@example.org,"['+34977 47 68 55', '+34 875 914 567']",False,True
5674b7f5-9946-43a1-bc45-25ca261572fc,María Pilar,Rivero,amaya98@example.org,"['+34961773425', '+34827 624 643']",True,False
66822cef-2ce7-44e6-a488-6a9a8f5b1833,Juan Pablo,Noriega,mrosado@example.org,"['+34902271921', '+34803 449 674', '+34878 819 170']",False,True
4f95d13c-3cbe-49ec-964b-f862e9e3ae62,Victoriano,Rincón,sorayasotelo@example.com,"['+34 852368324', '+34 874062484']",True,False
653710e6-26e4-423a-992d-f5e146411fdf,Maura,Castells,jose-miguelquintana@example.org,['+34828774259'],True,False
515d303a-a4af-4b57-b603-699aefab2b21,León,Briones,juradosebastian@example.net,['+34 923810111'],False,True
8db08907-9936-44f8-90a3-747a6c68215e,Olalla,Gibert,pallaresbernardita@example.net,['+34941529882'],True,False
66ee27cf-7b15-4593-bd9f-202d8b03437e,Guadalupe,Cases,riodavid@example.com,"['+34 949 81 09 68', '+34977 56 20 75']",True,False
617fd3ed-e610-4618-afbc-901d0e9c4299,Mercedes,Camps,rozaslope@example.com,"['+34 821 681 884', '+34 885364604']",True,True
2449e401-245e-47d9-8f44-f21d52c640cc,Fidel,Manzano,tatiana20@example.com,['+34 921780154'],False,True
58a8d5d9-8ff9-4f2a-95f3-52c1ff115e39,Ernesto,Haro,cecilia77@example.org,['+34841278465'],False,True
c37dceaa-5fe0-4cfb-8c46-05b88824bbf9,Loida,Manzanares,chelo43@example.net,"['+34 830912447', '+34967860817']",True,False
ff0b21f7-7628-483b-a5d5-68dae0653211,Rolando,Verdejo,linaresdesiderio@example.net,['+34920 668 639'],True,True
99399b06-fe38-4b5b-be6b-98cad02fa768,Cloe,Quirós,maguado@example.net,"['+34 806 07 70 73', '+34978 85 13 29']",False,True
d3ef211b-cad0-4f79-a062-d1489a2babc5,Adora,Saez,manuela25@example.org,['+34922624820'],False,True
14234bb4-c7f4-4479-bd08-88c53928eaf9,Che,Escamilla,agapito07@example.net,"['+34876 708 489', '+34820 546 524', '+34875 56 63 46']",True,True
0f37a1ee-a201-41a7-8ecf-d3a221a62ce9,Miriam,Bayón,paloma29@example.com,"['+34981 674 141', '+34 800270733']",False,True
bc612967-e738-46e6-91ab-5506583fd49b,Joaquina,Jara,montserratcortes@example.net,"['+34 902870970', '+34727 149 401', '+34842838517']",False,True
ab2c1dd2-1138-41db-8dba-5cd795d816ab,Adelaida,Colom,ucanete@example.org,"['+34880 163 027', '+34 879297288', '+34 928169602']",False,True
225f7434-5cf0-4421-a7ec-1a596a46989c,Calixta,Serrano,valcarcelcintia@example.org,"['+34941 78 75 56', '+34926 37 84 26', '+34920 76 59 81']",True,False
d5c22130-be60-440c-a630-68eb6f0c3224,Angélica,Higueras,idominguez@example.net,['+34714075773'],True,False
494ddc22-3a3c-44c6-aeed-bdfd0d693011,Borja,Echeverría,linobarriga@example.com,"['+34 874 956 480', '+34844036652']",True,False
1441bb82-2e34-4cc0-9498-e49759531d54,Saturnina,Ramírez,alejandra18@example.com,"['+34 874 00 53 63', '+34873631362']",False,True
8ccd2654-00af-4e2c-b9a9-7c0e3e43b4c6,Florentino,Caparrós,enriquevega@example.com,"['+34986732230', '+34879439479']",True,False
4ee808f9-6e53-410b-9107-dc3f19cf68cf,Maricruz,Bellido,yferrero@example.org,['+34973 21 77 25'],True,False
69b4b440-6e36-46e7-ba63-c40c84a77e39,Javiera,Ordóñez,agudoclaudia@example.org,['+34 841 846 017'],True,False
1da86afb-17e7-49d4-be99-bf8907616766,Narciso,Salazar,felicianaballesteros@example.net,"['+34 977429015', '+34984249577', '+34873 94 85 98']",False,True
e948ea9b-7ce4-4e9e-871d-b96928fac6b8,Kike,Cabrera,maria-del-carmen48@example.net,"['+34933042971', '+34984 292 981', '+34800 443 282']",False,False
8edac027-064a-47b9-9ced-0087ed3fc109,Gilberto,Sans,carmela85@example.net,"['+34847 035 625', '+34803 382 602', '+34 944694505']",True,True
7c6e925b-7ca7-4c1d-aa96-047d1904ef0e,Otilia,Higueras,eva-maria90@example.com,['+34 820 376 978'],False,True
9e9df8a7-d7e1-4d6b-b394-a51ca84615a0,Basilio,Rivero,adelardo14@example.com,"['+34711 31 11 06', '+34844 75 05 46']",True,True
95520df5-724b-4793-9325-4172391586ed,Haydée,Valencia,eloynevado@example.com,['+34959 31 04 74'],True,False
91581764-7417-4c67-b699-99e457c00cff,Vito,Blanes,tellezdiana@example.org,"['+34879 33 18 25', '+34986306599']",False,False
410822e8-385a-4c47-9f35-eb745e387a16,Armando,Villena,mansomaite@example.org,"['+34941130486', '+34 941 05 24 81']",True,True
b7457a70-7f31-4f9e-ad56-f40264e11388,Odalys,Matas,rzurita@example.com,"['+34825 707 467', '+34 926 994 141']",False,True
c1022dce-aa95-4298-b3e0-02adef9cc6e8,Seve,Serna,eflor@example.net,"['+34 883 53 22 64', '+34848 37 83 56', '+34 988 378 981']",False,False
81af1450-d449-478c-b010-b7775fde8705,Cristina,Toro,horaciooliver@example.com,['+34882 23 21 83'],False,False
f1538c9d-a3ad-4cf5-bf48-0217c3a5ec70,Rafa,Pizarro,teofilo53@example.com,"['+34 707 01 60 81', '+34981 568 084']",False,False
6567a2a2-5762-4225-87e0-1d7740cd94fb,Piedad,Jara,miguela55@example.net,"['+34 885 90 76 46', '+34 926 16 25 33']",True,False
0812addc-c945-4778-b979-a25b409c9c43,Francisco Jose,Guerra,wsanchez@example.org,"['+34 839602977', '+34925 82 47 83', '+34955663526']",False,False
47d68892-a885-437c-ac5e-515eff821359,Pastor,Bolaños,aura01@example.com,"['+34 814 24 57 35', '+34884 55 30 04', '+34 936 911 520']",False,True
1b8b28fb-ba63-4e8c-a36c-7f40b69fcb92,Carmina,Valcárcel,alegriareyes@example.org,"['+34 935630733', '+34 824 803 503', '+34 885 981 351']",False,True
aefe39ad-b752-4205-a777-359d4080bdf7,Martin,Galan,marisela18@example.com,"['+34 878 454 933', '+34 851053037']",True,False
6c2116ae-9743-445c-98c1-bafe4f6da4c2,Víctor,Sanabria,adantome@example.org,"['+34 884 48 87 37', '+34 800 21 80 00']",True,True
ff898d37-c495-4c77-8c80-f891fcd83526,Amarilis,Noguera,angelita70@example.org,"['+34 844695267', '+34877137458']",False,False
ce02781b-dee7-44e6-8b16-df0f0102201d,Encarnita,Cabrero,reyesvargas@example.com,"['+34 885300581', '+34943704325']",False,True
b4b17041-11fd-4aa5-bbca-96f4e4320f05,Ismael,Fernandez,sierracosme@example.net,"['+34972 16 05 78', '+34847 886 316', '+34 977 71 83 66']",False,False
23e298da-efd9-419d-9ea3-431f56cb205e,América,Posada,rico28@example.com,"['+34 927 147 519', '+34 925 61 42 50']",True,False
aee69507-19fd-4f78-a977-988981678103,Ainara,Baquero,marcela92@example.net,"['+34 843424568', '+34883381356', '+34879 66 33 55']",False,False
f73e4ad4-4f6d-442c-bc03-1d33c69e5e9c,Calixta,Serna,oacero@example.org,"['+34 885743140', '+34 727 41 65 99', '+34 983 66 85 64']",True,True
da001fc1-57eb-4a30-bcbf-c201afc94c64,Jose Luis,Carreño,hbernal@example.net,"['+34 985 16 79 57', '+34849 42 86 09', '+34800797328']",False,False
9e2edef9-8dcb-4c66-a02a-6107c3810503,Remigio,Ibarra,feliciano17@example.org,"['+34977 39 82 70', '+34 844 77 47 48', '+34846 92 60 38']",True,True
9cc2bea3-d8be-4ae4-aa6f-cd9d0b18a1fe,Fabián,Larrañaga,bejaranoabilio@example.org,['+34 975 084 137'],False,True
57981ba7-a5a7-42dd-af3e-ec740bc71c12,Rosaura,Belda,ariel87@example.org,['+34 872 276 773'],True,True
eb344c6c-e4bc-43fd-85b4-ef49b92c21b8,Nicanor,Figuerola,maldonadonorberto@example.net,"['+34877 868 712', '+34 821 769 530', '+34 879 58 96 16']",False,False
001ba178-08f0-4f21-96e4-04ee497dcb53,Anna,Viana,bartolome55@example.net,"['+34 845 09 82 97', '+34978 05 84 36']",True,True
6eab7943-ec2a-442d-9ae5-7865543f488e,María Luisa,Aroca,hriba@example.org,"['+34900817712', '+34 911708879', '+34877155627']",False,False
51e77e35-cc0c-413a-abcb-d58e2f104029,Nando,Tomé,sebastian86@example.org,"['+34877 86 78 93', '+34 848054394']",False,True
bef5722d-a2bd-4653-bdf6-8e33903d4216,Victor,Osuna,escalonaalonso@example.net,"['+34821915581', '+34984 890 209', '+34846079162']",True,False
0f7c7700-f078-431a-a262-c316ff0b75ce,Alexandra,Luján,georginaquerol@example.net,"['+34 913 20 47 34', '+34 845093687']",False,False
7a348473-6802-421f-a153-4e2124fd2006,Nerea,Mur,cespedescarlos@example.com,['+34988948979'],True,True
a839583d-c5b0-45cb-97d5-af1f43148f9a,Angelina,Palomino,consuelo55@example.net,"['+34925 29 48 43', '+34884 126 048', '+34847453107']",True,False
2bf0a956-b0fc-4ef5-a916-ec13071534f2,Antonia,Roselló,blasmedina@example.net,"['+34 922 904 777', '+34 813 18 14 54', '+34859185896']",False,True
21d76be5-1fee-4db4-8e90-7f00cb49d402,Victoria,Santana,olimpia99@example.org,"['+34 823 035 005', '+34 834 20 13 18']",False,False
01ed95c9-5f12-4310-9240-f5e2972f116e,Lino,Quirós,xcastellanos@example.com,['+34709 98 47 10'],False,False
27f02f16-2a54-42d5-a0b9-a5e81f654f88,Renata,Cerdán,ealberola@example.net,['+34924882862'],True,True
4268446f-5683-4b36-9d47-00f6a0ae1a8b,Carla,Juliá,xramirez@example.org,['+34973 097 129'],False,True
bf1d72f5-36d7-4335-a5d6-e63c93fe82b3,Josefa,Pazos,francisco-javier60@example.org,"['+34 854 082 810', '+34 925538372', '+34921 203 416']",False,True
ddd93da4-57e0-4d27-b9f5-7e599d9f857a,Leoncio,Calvo,roquecampos@example.com,"['+34922 51 64 82', '+34972628855', '+34927409738']",False,False
8d4ededa-322d-4934-a450-6e79870f4c58,Ceferino,Morán,lazarogordillo@example.org,"['+34 872917461', '+34877351535', '+34 654 39 90 11']",True,False
829c3df9-96d1-4b97-8d0c-1198558977b1,Moisés,Losada,anayacayetana@example.org,"['+34 944 49 22 14', '+34 844 499 001']",True,True
a92e1e11-0fd5-49a7-a1cb-53b3b6de6b73,Nilda,Cuenca,eliseomari@example.org,"['+34958536664', '+34 984254949']",True,True
a3510e8a-c59f-4b1f-9b57-685d11600bc9,Eva,Jimenez,pferreras@example.net,['+34924 236 701'],True,True
314b2b85-ef74-4909-a965-429d10cf5b86,Griselda,Salcedo,ksalva@example.com,"['+34941 44 01 87', '+34949 31 18 01']",True,False
4eaa3f05-0db2-49e8-b2a3-4833a804483e,Eliana,Perelló,llillo@example.net,"['+34923 313 095', '+34849 58 98 84', '+34602339248']",False,False
d3e7e9a1-54e9-46c0-b13b-899f83f30039,Isa,Urrutia,eutropioarmengol@example.org,"['+34 928 38 89 40', '+34 882 09 76 26', '+34845841822']",True,True
f7d302b4-5f26-4001-b6f3-f4f887b8d1d2,Nélida,Guardia,osvaldo33@example.com,['+34 936 797 967'],False,False
132d1338-4989-43d7-bbec-de6a5b3be7d0,Julián,Cobos,galasantamaria@example.org,"['+34847 253 071', '+34875155598', '+34986 51 73 91']",False,False
98765f74-3fd8-4c69-83ec-398244f9bb38,Isidro,Palau,sabinachaves@example.net,"['+34727960648', '+34846 27 76 66']",True,True
c900360d-9a37-4a83-b0a6-739ea8fc82aa,Martirio,Fabregat,prudencio37@example.com,"['+34879 81 48 98', '+34 977585521']",True,False
f7a7d858-aa4f-4971-8c65-aabf607669b3,Ana Belén,Bou,claudiocasas@example.com,"['+34 823 631 627', '+34882 03 61 67']",False,True
12b54feb-fdf0-4120-982c-2d62a5279d01,Balduino,Fábregas,simonpoza@example.com,"['+34709311726', '+34978 508 720', '+34871 419 637']",True,True
45412aff-ea9d-4bdd-8df3-bdc470067b24,Esther,Salgado,nilo02@example.com,"['+34641742772', '+34985 498 751']",True,True
bd75b83e-18b7-472e-9125-51a0a7a44955,Rómulo,Aznar,pepitopombo@example.com,"['+34 821 14 69 40', '+34 922434394', '+34747 735 599']",True,False
3d1beaed-0013-46f3-8f0d-6b28f2e98f88,África,Azcona,oliviamiro@example.org,['+34 748668939'],True,False
4a0502e8-2ba9-450e-8e26-c618295323e9,Sol,Casado,magdalenapalomar@example.org,"['+34885018799', '+34987 30 06 76', '+34947 45 25 42']",True,False
dfc7f1d8-bb8f-409c-ae62-8b478b9dccc3,Sol,Sanjuan,edelmiroduque@example.com,"['+34718 03 16 10', '+34 803 066 632', '+34 924123445']",False,True
6d8810fe-7694-4e2e-ad85-ce8a2d16c96f,Samanta,Segarra,varelagilberto@example.net,"['+34 871 444 827', '+34 800 55 91 02']",True,False
f1a48818-b5c6-4054-b78e-481fcec1093a,Fabián,Ortuño,rodenasemma@example.com,['+34718241707'],False,True
ebf3cbd9-5869-482b-bef6-df25c267edcf,Úrsula,Borrás,pepitacabanillas@example.org,"['+34871 235 113', '+34974 77 43 79', '+34875997812']",True,True
efe936d0-c369-493c-84a5-d5103e2f36c7,Bautista,Feliu,csalamanca@example.net,['+34 800512905'],False,True
381654ec-729c-4273-b836-919c7a3fce80,Calisto,Ruano,collolegario@example.org,['+34882057575'],True,True
8ccda549-a1a4-4cef-b2c3-ae4369436ad7,Ruy,Velázquez,vivianabadia@example.org,"['+34877 73 41 50', '+34944 732 418', '+34 887 058 874']",False,True
231570f5-1aa4-46b4-b8b2-0032f83421ce,Espiridión,Matas,rosendagrande@example.net,"['+34 800786293', '+34946 692 486', '+34 983 95 10 83']",False,True
9cef8c62-9516-4481-a2d3-8dda1a898b22,Curro,Porcel,celestino19@example.com,"['+34 748 123 943', '+34943 791 580']",False,False
b8fdaefe-ddfc-4521-98ed-b75326a92ece,Mariana,Robles,bernarda68@example.net,"['+34 944 36 82 75', '+34 803 37 90 75']",True,False
d0f484c9-693b-4e65-a45c-5a58df2d95dd,Leandra,Mas,boixzoraida@example.net,"['+34 902331975', '+34 883 932 574']",False,True
d48c92a1-9762-41fd-b75e-e8bce090c02e,María Manuela,Benítez,ferrerohortensia@example.com,"['+34 966 77 43 07', '+34821 070 603', '+34887 153 920']",True,True
4e61f6b2-2bd3-41ed-82c4-0d19ebc19707,Noa,Jordán,tiburcio80@example.com,"['+34 944 451 275', '+34 717 968 926']",False,False
953085e6-b7a4-4187-aeb8-24abccbaf7dc,Valerio,Benet,wcervantes@example.net,"['+34979376649', '+34 886693941']",True,False
b5956400-2ff7-4e90-a511-d6bc01e51564,Mariana,Expósito,cabreroteodora@example.net,"['+34 980 410 288', '+34 974 994 333', '+34911630199']",True,False
b1f72297-74da-4914-bcf7-320cc1e62419,Nydia,Morera,milagros37@example.net,"['+34 737 85 86 13', '+34 911 967 585', '+34 731 371 162']",False,False
200cf42b-9ff7-452e-b708-121a3de767c8,Jennifer,Amo,baezflorinda@example.net,"['+34 846250081', '+34 803502495']",True,False
0ec897e4-9c4c-4810-b471-0733cdd89d8c,Rufino,Córdoba,oarmengol@example.org,"['+34 877231817', '+34973 105 317', '+34 972813932']",True,False
468840ac-d5d5-49f0-9a64-8a629ee935e1,Íñigo,Marqués,xcarnero@example.net,['+34807 400 525'],False,True
8e3499c8-f202-4cdd-abbe-9bd0b71e43d3,Leyre,Haro,xavier93@example.com,"['+34843581394', '+34 987 110 777']",False,True
9c1014e8-b10a-4992-be73-1e4c4332a0cc,Marcial,Romeu,bespana@example.org,['+34820172963'],True,True
26baefb7-cdb5-42bb-baed-8e3b36244ed2,Francisco Jose,Lerma,xvalcarcel@example.net,"['+34 981 855 934', '+34926 550 804']",False,False
9867124c-f653-4d28-b1dd-6f2df8f567f4,Griselda,Ros,juan-manuel74@example.org,['+34841 290 735'],True,False
01e5ca42-5f82-42be-a570-0f60f620c324,Conrado,Molina,melisa91@example.com,"['+34708 912 841', '+34 741 21 85 19', '+34949881279']",False,True
51058998-e849-478d-8b73-a8777512aed1,Agapito,Campo,calderonlaura@example.org,['+34823 83 15 64'],False,False
5069e54a-6900-4028-979b-6b39068de874,Ceferino,Cortés,wcanizares@example.com,"['+34 901 46 56 65', '+34 932 399 578']",False,False
8ce6be17-893b-41f6-969c-9a6b20477ba3,Amando,Torres,isabela02@example.org,['+34976 086 574'],True,False
56d32cfe-468b-4efc-868b-f8a972eac54f,Samu,Zabala,carmina37@example.org,"['+34 877307248', '+34884 720 956', '+34971 751 142']",False,True
2cc5021b-23ee-4186-a48e-9f32e4727065,Lorena,Rosselló,blasalemany@example.com,['+34 828265814'],False,True
9bb87f8c-0be3-447a-95a8-3b14b3e8a62a,Juliana,Carrión,yrecio@example.net,['+34743 23 73 82'],False,False
debfcd93-be06-4621-b127-915a80c146e9,Nando,Núñez,alcantarajenaro@example.net,"['+34 842465821', '+34 986822647', '+34 969 59 96 93']",False,False
bfbb7318-c285-4fac-b64a-333e0a132ea1,Cornelio,Páez,garayfausto@example.org,"['+34 827 07 47 72', '+34 800 00 12 81', '+34 976914246']",True,True
6a9305b2-0ef4-442d-bde2-1614219df558,Jose Carlos,Palomo,esmeraldavara@example.org,"['+34925 020 279', '+34984880020']",True,False
b4334d50-ad62-445d-a61b-3ccca15d3a52,Guadalupe,Lladó,carla30@example.org,"['+34 927 91 75 36', '+34 944 023 404', '+34 824 898 255']",False,False
4c3b79ae-4e97-43e0-9bef-43e105ea7069,Alejandro,Jover,caparrosdulce@example.com,"['+34975 761 724', '+34715 626 740']",True,False
06305d75-ee89-46e4-9254-426b21d454b9,Charo,Abella,roselljuan-antonio@example.com,['+34 817728569'],True,False
50b4270a-b8a0-45f3-b29d-9ebceb8f3e56,Ema,Villena,mansofanny@example.net,"['+34 927 03 58 97', '+34 826 990 159', '+34 928 397 480']",False,True
92c29133-eff8-4679-81aa-42cf6da9834b,Emperatriz,Tirado,octavianovoa@example.org,"['+34920 830 899', '+34 877434110']",False,False
96663415-2cf6-492e-8a74-da7d712d529e,Jose Angel,Vilar,panton@example.net,"['+34941 18 34 78', '+34948 50 47 44', '+34 878 37 85 19']",True,True
e952c205-5f1a-4366-aee1-a141f8183ded,Ibán,Rubio,loreto42@example.net,['+34 876 933 547'],False,False
4b94669a-0b13-42fd-a1c6-80cafcd6f598,Luciano,Jurado,candelarianavarrete@example.com,"['+34974 032 324', '+34 884524867']",False,True
0a92f82e-93e3-49e3-bbd0-2c7367cf88e0,Perla,Pol,ikernicolau@example.net,['+34651 93 42 27'],False,True
2c3dbb10-8abb-4add-9507-98853374d236,Eladio,Castejón,tnogueira@example.org,['+34949 779 984'],True,True
dda8c04f-5636-4a8f-b604-33c9670e24ca,Toni,Teruel,marinmarcelo@example.com,"['+34 821 067 983', '+34948 77 33 54', '+34975 80 92 18']",False,False
80b52cec-674c-4cf4-8f40-759adb720505,Amílcar,Castejón,sojeda@example.org,"['+34918917756', '+34 886818241', '+34 979252839']",False,True
0c8d531e-e0ad-48b3-aaa4-9fa80d3baf17,Chus,Santos,jose-antonio97@example.com,"['+34 807 08 75 85', '+34 873 757 299', '+34740 278 681']",True,False
112b5888-e276-482a-8677-e8b8252d734e,Octavio,Echeverría,maria-doloresbuendia@example.net,"['+34880 071 690', '+34875062891', '+34 887 32 55 58']",False,True
e7524436-538e-408e-9237-4b79bbc0343b,Elisa,Bauzà,aranzazumoya@example.org,"['+34 828 74 94 55', '+34945089383']",False,False
